CLONE;FRY.gebvs;FRY.gegvs;AGY.gebvs;AGY.gegvs;PLH.gebvs;PLH.gegvs;DMC.gebvs;DMC.gegvs;DRY.gebvs;DRY.gegvs
158;BGM0451;18.5123631314922;21.0876915757347;19.5669067531897;18.9183674003463;2.0121000335179;2.03462425109785;34.0676851031551;34.4208427237332;5.61485240665371;6.36261382930897
159;BGM0460;18.6483599890109;18.8560854147369;23.5682831223957;24.3125626265269;1.96219191137144;1.95685073522469;33.8842785281092;33.7562077431565;5.67495692618821;5.53301381220831
160;BGM0461;17.0890968880601;10.4431537838172;18.2934063664966;17.6790234602898;1.84426077293957;1.8408860830656;32.0719583089623;31.7003253458435;4.99355975314947;2.83395002816944
161;BGM0463;17.078682525915;10.8533494507191;18.6119101594387;18.0249696937427;1.86805688639716;1.86129451919339;32.8294431355429;32.5960593217967;5.05793374765433;3.31210975025742
162;BGM0467;17.6022692289604;14.9824657774913;17.2437340145202;16.056232256367;1.7556424182651;1.73633129976879;32.8392025562433;32.5497505828282;5.28786572073091;4.56981620461438
163;BGM0468;17.5280123682588;13.5590829886881;19.8780343067981;19.3490366161401;2.00370944420167;1.99937844213629;34.9298783943627;34.9021303362086;5.34438007424548;4.42606939197824
164;BGM0470;17.5253737029174;13.3853856328888;19.7868947949405;19.1418299658297;2.00226366701795;1.99539952206144;34.8993623961441;34.8318251819764;5.34535017210961;4.36263489288158
165;BGM0471;18.4611846534143;17.6220355914667;18.9635423613123;17.4927473568334;1.86871314133727;1.84980548509588;34.266677282239;34.2630713778922;5.61533450708424;5.30444684376561
166;BGM0472;17.8429675122976;21.2639045280152;19.8593446720924;19.9952583884729;2.07405270949754;2.08565557389938;35.2670907656418;35.9375311295103;5.44023514193567;6.75709687121981
167;BGM0474;17.9622400024998;15.1123167432631;21.818111998329;21.6039549824404;1.67293686459992;1.64376812179724;33.6456304275309;33.2224812755643;5.45566024229971;4.63735124099664
168;BGM0475;18.6750075590519;19.9139642680982;22.2705391415602;22.2505925724301;1.80579430934494;1.77408261131387;34.2146200821287;34.219401919184;5.70069601673995;6.02630938080826
169;BGM0478;17.4781788415118;15.9333330067624;17.9346367188469;18.5084185903559;2.04964684248819;2.08343772546357;33.7155746959852;33.6790311541148;5.23203751588811;4.78480255313834
170;BGM0484;18.0107648176213;22.0956995389133;20.0032351952165;20.7404367923809;2.25803106640078;2.30653444204997;34.3770136759053;34.6446610138197;5.44425699490865;6.61916500300099
171;BGM0489;18.4832149397304;19.960786696913;23.5790229602492;25.2376201157556;2.00452346139759;2.01987010334577;32.8009886619387;32.8821853447921;5.55677787830063;5.76966403595318
172;BGM0495;17.1085800564247;10.701406581635;18.1260272417978;17.522453794922;1.84865290225142;1.84652893169487;32.0919635959741;31.7781653136694;5.00491912747552;2.98054230337635
173;BGM0498;18.7648539678735;22.4338360491554;23.3114685109693;24.1431514667779;2.01999609347437;2.02402265508696;34.2153470887447;33.9872010764232;5.72181300896224;6.52803302759522
174;BGM0500;18.5836243995742;21.3124632114663;22.6439188133599;22.6927515933448;1.93786322345636;1.9280386226855;34.9918931408453;34.9260745984374;5.70440364668983;6.40610900833457
175;BGM0505;17.0550956073827;10.8158362944853;18.459374221675;17.8648646016321;1.86698097837642;1.86213286296647;32.8410462061308;32.6495526394011;5.0515695220109;3.32548405774232
176;BGM0508;17.2727551331793;12.7736264918323;17.4719768507445;16.2331848365365;1.71202420321936;1.68808889528523;32.1665850916006;31.675412403298;5.11577370189394;3.70901069582915
177;BGM0510;17.387012796834;14.6176640219117;18.2793385228663;17.5447127616049;1.75465336462186;1.7377589432173;32.1018086988882;31.5749182921991;5.1514121580443;4.16842284996708
178;BGM0514;18.2307414326811;17.7172992286219;20.8966399073624;20.4587338646673;2.14320163908893;2.15238507646508;32.6776615130247;32.4865036422601;5.46110238771553;5.09535874787333
179;BGM0517;17.3635584376234;15.0849336936046;18.4169460450215;18.144559156923;1.7719155643101;1.76547274619504;33.856685245199;33.8241905069667;5.21267382447985;4.56695159780827
180;BGM0521;18.1370421319454;18.083072826503;19.1474252693242;17.8697403064046;1.99153223446048;1.99086468493712;34.7014519964809;34.8150418910457;5.50355300642242;5.47135224758686
181;BGM0523;17.6730536674409;16.2223221896398;17.5588263428268;17.115972348145;1.75092160012835;1.73775390217053;31.8013619355547;31.3986761179652;5.24054242520528;4.68135695784378
182;BGM0527;17.7651338033237;18.0317979679342;19.3299992659438;19.4294542948744;2.01064826165993;2.02084359783759;33.1112674967075;32.8560018787061;5.32405952037361;5.29491490865187
183;BGM0529;17.7278380296302;17.5663303782822;19.2742134819619;19.3237737415213;2.00688454893095;2.01476756790509;32.909389891041;32.5615187446208;5.30784010098547;5.12704722179993
184;BGM0536;18.2815470323991;17.8474292837554;20.4324161963484;19.0047226278625;2.07537719438742;2.06532280504928;34.4675577864811;34.4076724887505;5.56572675621562;5.36803984936666
185;BGM0537;17.718902852686;14.8781090338812;16.3004851022437;15.5903191933627;1.85467971243219;1.84496225649475;32.0731971020146;31.7950880792246;5.27967800063373;4.36213064698949
186;BGM0549;18.9194079379468;20.4440384200142;23.2919550809348;24.3984105500835;2.11141639977077;2.10712473704568;35.3433669142581;35.8906416412374;5.83512681591164;6.39544645866162
187;BGM0551;17.6461303141097;16.3294194260019;20.2149204747957;20.6693570509131;2.03061409209795;2.03936728103966;34.222043526482;34.36840370045;5.31651068176864;5.07583989533
188;BGM0555;18.115802750162;19.9777262425704;17.4491891868291;17.0186156585658;1.82077207344232;1.81370131184081;32.8627298506183;33.2420907249868;5.41404700326361;5.83037048766124
189;BGM0557;18.4602137327058;20.3310574991736;21.8062607565755;22.2269061166396;1.93270342943621;1.92722627843618;34.8536909469706;35.2918346425411;5.63379729290796;6.30020089278268
190;BGM0560;17.8918030089275;17.0210773730726;17.2066468943561;16.5331544382664;1.90708229270424;1.90085545335396;32.5798655984062;32.3016530169927;5.30888041551985;4.72467740204923
191;BGM0561;17.7900163600174;13.8655971487912;19.216304896776;18.0302685056356;1.70969255581156;1.67797932659338;34.6070616143904;34.6280847594029;5.40364377308695;4.30051769416478
192;BGM0563;17.8199732461944;14.0106190831573;19.3983975138646;18.2106137209387;1.71553547587811;1.68311701475884;34.7505401797635;34.7286376875804;5.41942534798765;4.34126313354306
193;BGM0570;17.7933589159163;17.6924388961819;17.586089219786;17.364248558866;1.796746667082;1.77775739073904;32.5488088156701;32.7541587574301;5.28552787811538;5.11566207257056
194;BGM0573;18.8720291792161;21.4400695098556;24.4039264883512;24.7765511010398;1.98722796993383;1.97161513516163;35.1453585879827;35.1409012311033;5.83825406072059;6.60699573418852
195;BGM0574;18.292868687457;18.777973190196;24.0444062938833;25.5851782209831;2.14121108765639;2.16304795987516;34.3637122739893;34.5832173003443;5.54470050790745;5.67309892738191
196;BGM0576;18.3260922665284;18.8283716515912;24.2024000933254;25.6658814874092;2.15553132132498;2.1767557530213;34.2888169341255;34.5082866848937;5.55472568726345;5.70361978089884
197;BGM0579;18.9258585681452;20.2479194506463;23.1154616326709;24.0792743427676;2.10714593443949;2.10015214899851;35.3425283331376;35.834461677539;5.83831229344371;6.33552693080304
198;BGM0587;17.3473930682024;13.7875298739715;17.4474335590317;15.8663002401882;1.88227302828681;1.85910161207881;34.0258325293558;34.198085372995;5.20376311564306;4.32384083307644
199;BGM0589;18.5359267404281;18.47850974654;19.0257504921308;17.2805604297501;1.76273001002247;1.73502648121033;34.1278884912419;33.9602726857783;5.67459575977042;5.57737189103153
200;BGM0592;17.8831357088796;18.5088339963036;17.6383024377537;17.2709634432665;1.97802458169593;2.00181687093083;33.0177898260328;33.0002562906078;5.31890363591375;5.28340126023092
201;BGM0593;17.7877928891967;16.107630468078;16.0895306697536;14.9246960167913;1.93822238873096;1.93638453017654;33.481686624204;33.5520320340173;5.34247123602574;4.88241280085884
202;BGM0603;18.7449321255556;23.5270274397123;24.1574413509122;25.8756806279709;2.0140402092576;2.0296463582484;34.7793955974932;34.8309117511488;5.78160364228861;7.28948674334099
203;BGM0606;17.7293552474016;17.1902965234769;15.6565696985973;14.8728857077887;1.74038691107855;1.72889206647521;32.269642404853;31.8915074099844;5.2712007848349;4.9130229598714
204;BGM0614;17.034508728822;10.653935779522;18.5158170010575;17.9415779031917;1.87743582611784;1.87278547520223;32.8372832365257;32.6632450476163;5.04370315876001;3.27912619965421
205;BGM0615;18.3075217511332;18.6885590544344;22.5009012275074;22.9102850571429;1.92770121623918;1.91426130835457;34.7201936973996;35.3695387920443;5.55703934088761;5.80403157022331
206;BGM0618;18.3261499961964;17.4118480026141;21.5892551236912;21.04114357516;1.79744406991261;1.76911015285605;35.272986450841;35.3884584734447;5.61351785129499;5.4141103105618
207;BGM0620;18.443329029482;20.2883938169159;26.901588573767;28.627972156654;2.22908197015941;2.25271283333803;36.1777280951804;36.3585659273159;5.71846775753635;6.56935257990258
208;BGM0625;18.5863519107843;18.8011043545871;19.0556896445378;17.4100409106931;1.75000516645802;1.72324604721555;34.0246277199268;33.8724433877057;5.69009593199481;5.67468240287873
209;BGM0646;18.4771278979127;20.0809455100276;23.4927528301847;25.1931201452153;2.00030805739945;2.01450440885615;32.6826326482194;32.753370622625;5.55092579015089;5.80571272358383
210;BGM0648;18.5094715701491;20.3463065988138;21.2518957525793;20.8594985359934;1.92502240546827;1.89895984695977;35.7998573000825;35.7990538176367;5.69857749269554;6.27837017871227
211;BGM0650;18.5423717424707;20.5983400001901;21.4295718696789;21.0228203201182;1.92809758486713;1.89944256540364;35.7645706505419;35.7668310234441;5.71028296271852;6.36080600595442
212;BGM0651;17.8289398575486;14.6716742542141;20.8835983768836;20.7887297249539;1.90447040177018;1.8877174112723;34.2220440697503;33.9558884616524;5.36585750352155;4.36039920600041
213;BGM0657;17.6047278561272;14.983681072974;18.2975981450802;17.5484695718136;1.8251062473917;1.81117532307349;34.5168813973407;34.6265619978961;5.29076284054497;4.54689787176085
214;BGM0659;18.1378758595045;21.5132473749703;20.9462461768693;22.8338111977522;2.05013696317745;2.0849922376863;31.6451520746553;31.4365995295408;5.35852421282581;5.90452230511637
215;BGM0660;17.491982748369;15.2270198616185;19.7643773001166;19.8899303026084;2.00118480897192;2.00662128749322;33.1171947601299;32.9105181384864;5.27143556986737;4.7402281012355
216;BGM0662;17.4729213442357;14.4629096046807;17.1589943769087;15.5137403838523;1.60091864584494;1.55242234906035;34.0960264808577;33.9058714529746;5.3127687430004;4.57457515360624
217;BGM0664;17.4108013162209;14.5060490799443;17.2786699691815;15.8230475889791;1.67681567970678;1.6412978874229;35.9507078748365;36.1054513194501;5.30636119244337;4.60643738027454
218;BGM0665;18.5167729894685;20.4908272054869;21.6837508796434;21.4051776743379;1.94896836916996;1.92579121356678;35.8319058054717;35.8542420547292;5.70260581625968;6.33888226727972
219;BGM0666;18.4344065254407;20.560571595087;26.67368855225;28.4344774986975;2.20967373044672;2.23100293615902;36.1663459876152;36.4025925128639;5.71369406741657;6.66158454385063
220;BGM0671;17.3447317761338;15.9250580952131;13.3442728274409;12.169315155187;1.70588988335878;1.69161620938076;31.4713363961169;31.0324456680117;5.07916083439605;4.36542192194171
221;BGM0677;17.9626342562961;15.3075551011313;21.0386379211429;20.8634151633485;2.02799152775413;2.02825977622512;35.3922791964478;35.4203314063223;5.49334032239752;4.82946244581274
222;BGM0678;17.7242827833562;15.172003531599;17.1216317285134;15.1980304319375;1.87335496686482;1.84866630227652;35.3884633435903;35.1180289521012;5.43381216344488;4.86036866686386
223;BGM0679;17.6569528927975;14.1810921677144;18.6556744368019;17.3575228240604;1.99171134751784;1.98468416878094;36.2098814419454;36.5149572285219;5.41070096321636;4.65848404199189
224;BGM0680;18.699549733262;15.5874929207025;22.2647469691098;21.9405795180774;2.0756035647157;2.07286505205215;36.2600846759156;36.6238629078356;5.79152431679051;5.05655661697036
225;BGM0682;18.6811851265209;23.3269912190681;18.7990793817319;18.2373686284519;1.85917614295619;1.84696442808931;35.3157848687494;35.9949167716368;5.73152405191281;7.27497686428623
226;BGM0685;17.5126191364817;13.8995021997925;17.4092402707598;15.4668779320644;1.61579950500074;1.55574578308643;34.932278954439;35.0497507306087;5.32263408271837;4.40893283385714
227;BGM0693;19.7190138408456;28.3422135801697;25.8057803062203;26.2179206778215;2.05288143637924;2.05004125512299;35.7721300775495;35.8312514378638;6.20211467794691;8.72930126976695
228;BGM0699;17.7916650213499;16.8012161090502;18.362131412202;17.2230921255962;1.90885322939785;1.9054635304709;35.5182830645513;35.7589378461102;5.4293878177546;5.2646100617896
229;BGM0702;18.7436704496192;20.8040729710638;25.3207842649803;26.7448724817412;2.16404045392144;2.18515985664965;35.1170765398559;35.4454707774489;5.76875885894076;6.53533958639535
230;BGM0703;17.0494604739688;14.4232053131879;16.6691883442802;15.8752291261045;1.83497558047066;1.8036576736573;33.617347828719;33.6339099388539;5.07622182203288;4.377065985172
231;BGM0707;17.8183906107281;16.5809008088239;19.2123992764351;19.4655390079956;1.84704190419581;1.83530664650225;33.9785295442401;34.4248061260479;5.34445493183879;5.0459170746432
232;BGM0711;16.8928136481518;12.5658932120758;18.3467521088361;17.9415481015733;1.94628471052762;1.94308033554168;31.2761533306623;30.674543987779;5.04305320738888;3.90269658839048
233;BGM0714;19.0161077383305;26.4293120872217;23.8762900309945;25.4472250151758;2.18196024970287;2.20364434123393;33.9732425196064;34.114183350537;5.82222651852995;7.85397772027015
234;BGM0715;16.8365419281266;12.3191040924891;18.0292905100184;17.4925671277714;1.93877955452101;1.93652962779201;31.3586020672813;30.7968860633174;5.0195420616635;3.83409534220212
235;BGM0717;18.5187429988409;22.1917780002748;22.7872391815919;23.7129287723294;1.96470289923967;1.96878427736188;33.9219742536107;34.1303938351481;5.62296756793642;6.67217166668183
236;BGM0718;18.0690658900378;20.4748943960255;20.4253430652156;20.9695223567876;1.95326363948083;1.94665979857503;32.986795558852;32.7027757799964;5.42005709767178;5.85831350617749
237;BGM0726;18.100330250974;14.0165033186985;16.8620160008997;15.4070374472324;1.82696442943147;1.80168068173455;33.2909735432794;32.6397108854879;5.46044959183859;4.15730898615862
238;BGM0728;17.3420537669514;13.6774784044592;17.2838835005982;15.6392801945776;1.8621943099544;1.83751394534531;34.043802393585;34.2371328389283;5.20032198335778;4.28606125513716
239;BGM0729;16.7805360063814;10.3317670590765;15.7581472752083;13.9948255664652;1.91251380673319;1.90386909591143;29.3920441345247;28.2032948830115;4.95297607700377;2.97733162465035
240;BGM0779;17.5189218648118;17.3278963022413;17.2448925206656;16.6264744952476;1.89675642628759;1.89533085646502;31.4839866703743;30.945094449926;5.24760290304316;5.10947541613175
241;BGM0780;17.7482153800003;15.4702592868616;17.1425646306591;15.3494516806771;1.87209364055325;1.85179402295866;35.2195944660174;34.9126280514599;5.43869257243239;4.92642325121934
242;BGM0781;18.0309023933803;16.4529804496739;21.4180436076641;21.0796548402627;1.89924543286888;1.8931071079363;36.4658525130709;36.8258696355404;5.52484728801279;5.25484900130734
243;BGM0806;17.6599347594809;17.3410015467603;20.611162194254;21.1516817946064;1.90529026737973;1.91035654825415;33.4833701312902;33.4905233176787;5.28412374293026;5.2009954906456
244;BGM0807;18.004545410103;16.1592854902957;21.1352808886276;20.6994629376494;1.87924186071019;1.87036959360499;36.411713532947;36.7706107111237;5.51514258500008;5.18269136872294
245;BGM0809;17.7417400000845;15.4729544142533;20.1788985639293;20.1465071240354;1.84675600577865;1.84367800992244;33.4450440045593;33.331704421539;5.34634157842247;4.7729872172232
246;BGM0810;17.9612044696972;17.1858979610875;23.3697900272024;23.5940918001982;1.82815299090744;1.80728136170362;35.5285730070997;35.7831440552234;5.50707530694639;5.48307899633805
247;BGM0812;19.2170421139141;24.4838722240987;25.5354701408017;26.1034363310012;2.02903100335456;2.02320187764628;35.7360452738139;36.076170245012;5.97667776406329;7.74403764990644
248;BGM0813;19.1781161546078;24.1907176440937;25.5366921846606;26.1855169972468;2.03509463543961;2.03247351131793;35.7100222890692;36.0764481528859;5.95879628409375;7.67013691127827
249;BGM0814;17.5174852254564;14.4134095200964;17.8961188943608;16.8916270548292;1.95123613736804;1.93632266345005;31.8615413252244;31.1715755764279;5.16170025027026;3.96330782988289
250;BGM0816;17.6694380277217;17.8034576996175;20.5566851931444;21.1779883954876;1.90470050662843;1.91293030085464;33.4911309532662;33.524005243582;5.28651270418114;5.33288316932873
251;BGM0817;17.6675681671968;17.7345165836879;20.7154309190082;21.3745705501511;1.9187188736528;1.92679151281452;33.5261260980845;33.5564542010215;5.28640741691022;5.30417250701262
252;BGM0843;18.7190208653835;23.3214412073599;24.0601411474673;25.630416741815;2.03415699868128;2.05145701468389;34.7563884996771;34.8319949066049;5.76991320996637;7.24072946905789
253;BGM0846;18.7320397220635;22.9122110952569;24.0080711375789;25.6223284813889;2.00480536461019;2.01568890782818;34.6918531302297;34.6998809213567;5.77449596246637;7.10167576114473
254;BGM0849;18.6164386502754;22.7782605448502;18.4689485938638;17.7928268285639;1.83765722546923;1.82467875289474;35.2573930531697;35.961879149063;5.70426658077755;7.10249788269662
255;BGM0851;18.3248897698851;19.9862478973283;21.1362460816972;21.5022146749785;1.92843583072883;1.92635420118885;34.5334411325128;34.9859358147935;5.55855535907092;6.06928517406647
256;BGM0857;19.2761390644703;23.7455855079819;24.6725461693496;25.8464901520655;2.17680274160674;2.19199374368147;34.3824046907504;34.3742705837518;5.9537462852302;7.21127618970267
257;BGM0858;18.4879992176594;17.8877326707188;19.1014257433426;17.6660141676234;1.86868962092275;1.84897470673566;34.2789685689702;34.3112399790218;5.62659724897633;5.39387649412051
258;BGM0859;17.7339867948791;16.5824388500457;20.5905159405067;21.1543528318848;2.05806517649255;2.06940897721962;34.3820362012908;34.6218607417098;5.352199883725;5.17542721760506
259;BGM0863;17.6708543541218;17.5433393289629;20.6581647744574;21.2541275074763;1.91326298354671;1.91897725332237;33.4957822674825;33.4816256527925;5.28773782321323;5.25019317311372
260;BGM0866;18.4601073856831;20.9699367514394;27.0769205857202;29.0988906515517;2.24274083698372;2.27074478358902;36.219214725542;36.4703216074451;5.72633255913853;6.80782422847444
261;BGM0873;18.7772673709914;21.284174774736;25.7744487247345;27.402822689509;2.19546736256828;2.21992133137247;35.1056799940921;35.4375619160269;5.78027872456721;6.68245437256266
262;BGM0875;18.4770310259922;20.8661893767827;27.1024578430617;29.1193853069221;2.24600427739018;2.2752509040481;36.265161948575;36.5455271341262;5.73129329290789;6.7773686494182
263;BGM0877;18.4918700268213;20.5596885574003;27.1550234115286;29.0908808569841;2.24110181073547;2.26807201818474;36.2249688968502;36.453318666558;5.73690707791765;6.67837236680555
264;BGM0878;17.0559654789635;14.5912236487507;16.3480007815291;15.2453547023128;1.70746683714364;1.67777081676831;34.7399025577266;35.1577083365103;5.09128560358659;4.50872960283856
265;BGM0882;17.722526590656;16.906779313791;16.3073033530143;15.1536063615373;1.78884610258715;1.75601861013988;34.0848973140911;34.1654814471209;5.31629401650772;5.0883783717954
266;BGM0886;17.6681899701573;17.3798704619876;16.9187570498779;16.2296443542439;2.06017929309122;2.08716650310347;32.3404719262859;31.8640542374005;5.23539880003973;4.72325185127606
267;BGM0894;17.5512701351474;16.1823521591339;19.3099890366863;19.5994080326154;1.83013920639661;1.82702573650006;33.7966413107147;33.8791041118836;5.23103271548617;4.81322826685405
268;BGM0898;18.367258234429;20.5386821898029;21.338336441543;21.7359359755086;1.94033192275389;1.94057246131804;34.5471542534158;35.0028141226677;5.57590076843062;6.22177934697314
269;BGM0900;18.6949894504761;15.7246473023099;22.2780584264169;21.94168896429;2.07550467939586;2.07104000092148;36.2335900829441;36.6154963630569;5.78980885393971;5.11086644663642
270;BGM0902;17.3540391715233;13.6326626456401;18.603055604575;17.5543227818078;1.92602246538533;1.90705426962654;35.5489577013172;35.72412806687;5.25848962622426;4.27699880119812
271;BGM0903;17.8677430275244;18.2876945305389;19.6131713450892;19.0660236236171;2.16379253752896;2.17882909795107;34.9473114550401;35.134445598116;5.44341325397911;5.66711595245024
272;BGM0905;17.7530674544058;15.2505570331017;18.769842691678;17.0499479645547;1.85770247969769;1.85104418047908;34.9709867789631;34.7362424500575;5.37914755331183;4.59348701512134
273;BGM0906;17.796553980037;15.5201719550743;18.9366268959515;17.213621518811;1.87358797276795;1.86715468934664;35.0112868830214;34.7641065401682;5.39764041180521;4.65852690098282
274;BGM0909;17.3842134837686;14.3051899714194;19.9821573085059;19.6752867892255;1.86173957348461;1.84477901005607;32.3212927012529;31.8990722091187;5.21890679793295;4.35141776353304
275;BGM0914;17.9204580034354;17.4025325902609;18.4993937626885;17.563557298018;2.00209021103242;1.99908408968807;32.3770303157098;31.916726871589;5.38744274397593;4.98388086598564
276;BGM0915;18.4597641375578;20.7087426283348;26.9643004437746;28.9253341707219;2.24947070061185;2.2782428857378;36.1984532776328;36.4238737552583;5.7237776594838;6.70776111306169
277;BGM0917;18.4825083952269;20.7490532193693;27.0626437240765;29.0184065842279;2.2541171756565;2.28337920687326;36.1771696169546;36.4018450921317;5.7340378929247;6.74199335912387
278;BGM0918;17.8502110259146;17.947741751677;22.2294853242289;22.7948575188098;2.06805769411766;2.07975959685498;33.9479368716937;33.6993489362106;5.45614378492811;5.61621508776859
279;BGM0919;17.0469644752361;14.2665980115013;17.3752172946042;16.2539376796502;1.98223297712249;1.98817388948412;30.5246749200331;29.7291187687068;5.03729516427126;3.96766203878807
280;BGM0920;17.0516525203971;14.5549313092758;17.2840797944222;16.2561637582899;1.96858514566496;1.97384635540046;30.5766652312185;29.7909584481661;5.04165569082492;4.06598072132351
281;BGM0922;17.9008593596537;17.2221886372096;17.5423133257837;16.9678029854382;1.92890625216265;1.92559843129478;33.3951260533757;33.2530799867515;5.35767272960063;4.92765262942159
282;BGM0925;17.5713156534499;14.8698875511423;28.8643703617954;32.431764817593;2.08783445641255;2.11237917504355;34.7916293186517;34.923414154531;5.32219767658214;4.71369059971657
283;BGM0930;17.2405813678912;14.1317722896162;13.1617545283262;11.7274772152914;1.69259059237234;1.68174474311426;32.6189008934323;32.3663789249338;5.07460972742207;4.01611532609276
284;BGM0935;17.5881011636995;16.2491592961947;22.5174710219965;24.0588022523521;1.99092446190921;2.00269192084064;33.248505702958;33.4275699410207;5.26050199510044;4.90205191869608
285;BGM0936;17.298661743606;13.1755130478874;21.4104087015233;21.1254192636343;2.18435908603113;2.19116743730496;33.3876586003833;33.1222602943653;5.19770936015944;4.01661446825538
286;BGM0941;17.5350184105591;17.4818661042514;17.3534312805063;16.7812889850798;1.89486186587324;1.89525998838721;31.4300613125246;30.879948108424;5.2507146975322;5.13696017964655
287;BGM0942;17.5248689359538;17.5052164386499;17.3717007723231;16.8713110598418;1.90067714595174;1.90148892498636;31.5208724746122;31.0243355726575;5.24948510203923;5.16968099240531
288;BGM0943;17.1846568287078;15.1262000249875;18.6019763723354;18.1830481122052;1.90287897205441;1.89749825920955;31.8840689999521;31.5354745704046;5.11898882477027;4.50957886723243
289;BGM0945;17.1058253665486;13.4830052380627;19.8072866640602;19.969941115455;2.18439547539097;2.21400972485692;33.7855637232058;33.5913688367576;5.12406414074947;4.09346123279464
290;BGM0946;17.0467902723425;14.1545360287499;17.2323170545316;16.0118572530042;1.9715528624609;1.9749052913231;30.5010681228568;29.6705670393012;5.03874047791308;3.93957365287959
291;BGM0948;17.1101305345756;15.113231559757;19.7807950538417;19.6242017569675;2.07843913144662;2.09411011126438;33.7537610204498;33.8685180696808;5.13448554349932;4.6665382617414
292;BGM0949;17.0512892661534;14.3377678304471;19.3021157945938;19.5851839417953;1.9782791404391;1.98133342411049;32.9489541977485;32.6982475991727;5.12362651235644;4.45678367848772
293;BGM0952;17.462747085431;16.1736628871848;18.8149293323353;18.4560330343629;2.14022812049192;2.1463093063372;34.0355518791788;34.1037052743956;5.23980661128069;4.93440672656418
294;BGM0953;17.3079504729543;13.3072261481883;21.4525763281567;21.1974573013208;2.18619754495105;2.19354658417248;33.4106953717534;33.1489724928646;5.20113446874097;4.05842138114635
295;BGM0954;16.9546687806397;10.6557626282291;18.6366065959307;18.1131819334926;1.95076150965386;1.94710242517482;33.1622590407233;32.996806096728;5.03698923852325;3.16161092068175
296;BGM0955;18.0278748352061;14.6619368582427;21.4628241168677;21.1115335255155;1.86887096430546;1.86341796154379;34.6960970492407;34.4629037950913;5.50204406053597;4.52648848067004
297;BGM0957;18.0208749127636;14.6211651614652;21.3800446727448;20.9073326525075;1.86910696811166;1.86146156831243;34.6500621947694;34.3903793931159;5.49808088828182;4.49276562903926
298;BGM0958;17.3310833686088;13.145022670474;21.3917822438535;21.0598585449403;2.1736812071025;2.17863276380061;33.409680673883;33.161529626901;5.21017137363182;4.02333292021371
299;BGM0959;17.6162671353098;16.0977044794397;16.7317749002783;15.72242152275;1.70176822905212;1.66851131220936;34.2748935414801;34.5103998617093;5.27514465411083;4.87820497342459
300;BGM0960;17.2880704355057;12.8345840784094;21.4098263436932;21.0438111759034;2.18133539387556;2.18516160776825;33.3435595828905;33.0706084049168;5.19321945820737;3.92577809120874
301;BGM0961;17.2849435923566;13.0221679755647;21.4164542794076;21.1044963378776;2.18838118480212;2.19513082811612;33.3856233347169;33.1322980694632;5.19144606903925;3.97876484834726
302;BGM0962;17.5762546636337;16.9072585050306;20.2546606143361;20.3730810079419;2.08686995896738;2.09345151096384;33.2089411647944;33.1004439959774;5.28848420799523;5.04555001803243
303;BGM0966;17.0547682072068;14.226333353204;16.4982501576492;15.3628934079059;1.73238721936739;1.7026489104416;34.6966832180917;35.1003406700112;5.0882565763375;4.40225899572968
304;BGM0967;17.2927359826976;14.7195697449291;18.5410577473957;18.790502122089;2.08380032263765;2.10490427755096;34.7488249307846;34.9980785350083;5.17202628275336;4.48480554524515
305;BGM0968;19.2440348647964;27.62485041972;24.0393341533801;25.7356878080801;2.02755811693992;2.03968249680363;35.1225924592348;35.2665261711428;6.02391343400797;8.89448048860311
306;BGM0971;16.9416867318234;13.6716914347102;16.0654881206448;15.0910288653001;1.84070601441094;1.82839873443583;32.1792259810269;31.8970142098577;5.04560708799449;4.15818127507594
307;BGM0973;17.2749550417442;14.4376402738525;19.1779133107738;18.9399884963966;2.04447369275253;2.06060612817454;33.292526141542;33.0652715779795;5.16137726093796;4.28872104258025
308;BGM0974;17.7433802970785;16.4290118334904;18.1856656791062;17.0120314401098;1.90073672745321;1.89605288787782;35.4383127742027;35.6510623335998;5.40846220746843;5.1487987987861
309;BGM0975;17.2759655088854;14.7798395234874;18.4572639271456;18.7496051790978;2.08007922212004;2.1022010013276;34.7317685001497;34.9811877386457;5.16522557712823;4.50631079493807
310;BGM0978;17.6608211267618;16.0169735789939;18.7157781189051;17.9882548467761;1.96306657669756;1.96550964841646;32.1605199280448;31.6871479208739;5.2237014046376;4.40173229210614
311;BGM0980;16.8634941568853;13.1955297155907;17.105695631183;16.3239369442733;1.83425509766107;1.82353519705027;31.674950443881;31.3179251078431;5.01598559793243;4.02331572038522
312;BGM0981;17.2235648989661;13.0512995137777;19.5526548169218;19.0899533171358;2.09185320225794;2.10448563551432;33.5630129983072;33.5605753078722;5.17230746374188;4.05956931352597
313;BGM0982;17.2003326265652;13.1569148462081;19.4081587565728;18.9045238295654;2.09623708778063;2.10957063868992;33.5468394930207;33.5628413736645;5.16307135931948;4.08618773248141
314;BGM0986;17.010644654389;12.3001959803394;18.145123477915;17.504448779923;1.86494248714269;1.85074668849645;33.9121406984121;33.9637947547535;5.07885618436816;3.77195282445319
315;BGM0989;17.5653515120632;15.0386608358927;28.6436484458037;32.0680419551581;2.07850052262403;2.10065020845856;34.6858460526164;34.747217266566;5.31681736430387;4.74397520960782
316;BGM0992;17.6513748070348;15.3042533129865;15.1585423600719;13.422368453808;1.77809818971187;1.75752290416903;34.1956402377075;34.3353102660102;5.26868530280084;4.60627823310842
