CLONE;FRY.gebvs;FRY.gegvs;AGY.gebvs;AGY.gegvs;PLH.gebvs;PLH.gegvs;DMC.gebvs;DMC.gegvs;DRY.gebvs;DRY.gegvs
55;BGM0160;15.1172148495897;17.0587066257743;19.3329265831454;19.8559649171357;1.97440909567796;1.98600484157945;34.4587900639684;34.4130831993818;4.76968626847476;5.28409494338669
56;BGM0161;14.0835584793395;9.4868243740966;18.1306475438358;17.4672396761551;1.84872268274288;1.81987121703385;34.2169362418865;34.2261319785329;4.27964015445863;3.10248091261731
57;BGM0162;15.2676995185914;15.8302304080491;20.5931939810863;20.8582297501797;1.89496096050276;1.88662250346208;34.903126320103;35.1372041903954;4.77011401695576;5.01543201051686
58;BGM0163;15.5419490057249;17.0575987328862;25.7155817620382;26.665452807975;2.21674744516848;2.23232413930933;36.7195010919796;36.9507867791564;5.11042614732641;5.73849562478334
59;BGM0164;15.9068387949754;18.606173798753;20.7510740841443;21.1901219508374;1.9413095939331;1.93983714759212;34.9761518446891;35.084199879962;5.08516066425791;5.84413015504993
60;BGM0167;15.2937090329108;16.4549483555678;21.7181571552166;22.4954936356523;2.17908913867529;2.20783421442205;33.4901443046055;33.4262415237182;4.75364081978949;5.0447165645294
61;BGM0168;15.3117229677373;15.429790230177;19.3480575264352;19.507187086207;1.79315449983545;1.7818667023326;34.3475827107175;34.438591230568;4.79541340368694;4.9181541650338
62;BGM0169;14.6972626367532;14.0922052521921;20.6798528834046;21.0946537845075;1.94019948544862;1.9448295485894;34.7778922671557;34.8743226716978;4.61427090365184;4.58661348770274
63;BGM0170;16.1606170308985;21.85192584945;19.6522083111857;19.9745875626537;1.85646789437385;1.85360593791125;35.22436638067;35.2951184081279;5.19415252021042;6.6181642634787
64;BGM0171;16.1456842791724;22.6416162948513;22.6396289263595;23.6640779462574;2.22798009314985;2.26269031131661;33.9762267076223;33.8879476701752;5.17194049297307;6.81352519575241
65;BGM0179;15.4012640917251;14.5182883640189;21.2265661904627;21.0263514668767;1.98314138809625;1.97974986165357;34.5288717521673;34.4768368976839;4.86832421436584;4.54610453736028
66;BGM0184;16.3423293811162;19.6064121082426;18.7663846156488;18.5097678815932;1.85554479715015;1.83626658959779;34.6064849563405;34.7567136138269;5.21399126773126;6.04350080341016
67;BGM0185;15.1466984058701;17.2660121037574;21.7970310228169;22.5661149285872;1.95205506357418;1.95608624619776;33.3965367065303;33.317704470201;4.63849689792179;5.0618028736017
68;BGM0187;13.7011877919734;12.7074275092598;14.5880723419264;14.1661641042409;1.86373131502611;1.86358724188125;33.2924529329475;33.0384040379468;4.06775193950498;3.73354585908383
69;BGM0188;15.2481084495813;18.1753687701456;19.2266662624807;19.4620236787549;2.03425976364651;2.040184511379;34.7258434900113;34.8897387504;4.80980580726208;5.56507591731068
70;BGM0189;14.282595943086;16.3905553586127;20.084066082841;20.9770195623844;2.0937748415036;2.11459905920209;35.7615673603792;36.2045457735228;4.46793553531511;5.28227071856935
71;BGM0199;14.0147584062049;11.3978887460693;15.5551640248239;15.210478838864;1.8127027309519;1.80402895415074;34.1616056747464;34.131315808889;4.27248656417788;3.62497141536846
72;BGM0202;14.405472925095;15.2468227596815;15.6039773707552;15.4139486004335;1.90445125902202;1.91140459366377;31.9377715713378;31.525295898417;4.19378142015032;4.02779761480349
73;BGM0208;15.5630673283538;17.4341163537052;21.8391604905089;22.7023454822418;1.9563529902163;1.96356586346527;32.7689096141231;32.83580062855;4.76300195055688;5.1164334588902
74;BGM0210;15.563439220035;17.4220169900548;21.868529859173;22.7453671772088;1.95402770254277;1.96180699629961;32.779736300669;32.8343594920196;4.76152959830703;5.11462921716437
75;BGM0211;14.2888771574961;14.5161516326048;14.0401565450342;13.5898829702394;1.8073929978086;1.81263104236581;31.3365296090293;31.1010134820228;4.17184577756307;4.0503448941098
76;BGM0212;14.1617389911671;12.9632854857317;17.1176765586341;16.7898803475319;2.09061533713185;2.10402866248838;33.120052160874;32.9675529219565;4.20233617201226;3.78028808789476
77;BGM0213;13.9260678064375;12.1603753458547;15.9952368623301;15.4639299868016;1.93264110314208;1.92348068990326;32.034557850848;31.588658612097;4.07037939299198;3.44207860906772
78;BGM0214;15.1989571077436;17.3673662414284;19.4198640642401;19.9563450326759;1.98437112031878;1.99634773521604;34.5772601195037;34.5579661302037;4.79446695112583;5.35144141050335
79;BGM0215;15.1262732840997;16.7142153680271;19.3571846930133;19.8103264666065;1.97809449767638;1.98825610485864;34.3592173509319;34.3143650093855;4.76673964715549;5.2009412984259
80;BGM0216;15.7634258915953;19.1828201619889;20.5034118414395;20.8622375767867;1.92846491232211;1.92962346128249;34.0636839221615;34.1490512828382;4.96194614367591;5.87028686243032
81;BGM0220;15.4816313104287;15.7407182098695;20.9962895851393;21.0831219388657;1.92305959325253;1.92400531835163;34.8191206354098;34.732952552684;4.88550019358901;4.88898612449356
82;BGM0226;13.9298324198093;11.2302181750258;15.5046103610373;15.0112057885434;1.70752171689606;1.6998790214358;35.2995367786539;35.3666130608469;4.26329492424525;3.67427208276352
83;BGM0235;16.093925213627;22.5911329683059;22.2823242023895;23.2552695293149;2.21031483629348;2.24428109111836;33.9305881925755;33.8344524890879;5.14799603886987;6.77214926338248
84;BGM0236;17.0069452865531;17.9283671496432;19.7470093395165;19.4358354266268;2.0190383746768;2.01158053799033;34.3104324467537;34.2144865859784;5.44422547326801;5.53056121328794
85;BGM0237;16.158400322932;22.560456019942;22.3929217724246;23.3388963904456;2.2208889270553;2.25462406147323;33.9084209544292;33.8046404266937;5.17233461035001;6.78190474813703
86;BGM0238;14.3948923808749;13.8416159550091;21.5812690553561;21.9733464545891;2.16136677386891;2.17992884127674;34.0846775920404;34.093381882402;4.41999032576844;4.3707954240273
87;BGM0239;13.526611573685;11.2902464437905;16.0574204276521;15.8913688073454;1.81753359098967;1.81378511431222;34.0932812316256;34.0299749761582;4.01189128616029;3.40383878549833
88;BGM0240;16.2777191468776;20.2553361079133;17.1983964217215;16.906329620063;1.89112280370622;1.88323371448471;34.1747261781438;34.1986944511085;5.16574236585046;6.10698876720198
89;BGM0247;15.7314116761405;16.6564500185953;19.8003605925615;19.9437335959217;1.85859584299854;1.85644067009692;35.2844059599201;35.2970205272811;5.03756616919981;5.24179787563948
90;BGM0257;13.4345281927997;10.6429586696392;16.0997641564058;15.4019830460494;1.84389859417686;1.82988141664726;35.1820087519133;35.4309455680053;4.09039275360046;3.55353560925663
91;BGM0260;13.4782884972351;10.2558572328358;16.1996699206732;15.7694366918091;1.84297927894818;1.83210178221658;34.1399872802578;34.1638303953215;4.03022224142748;3.26706313157639
92;BGM0261;16.0630452862168;22.6641686981942;22.3645057485873;23.3494055198888;2.22356925073696;2.25828908950376;33.9023843112951;33.8140929842037;5.14224071106955;6.8138874041031
93;BGM0264;16.1936078407683;17.8153579390291;23.3046969277296;23.8692442561494;2.15699335672077;2.17009528325773;35.2785531649231;35.3865389541921;5.21416150471162;5.7106171971587
94;BGM0269;13.4334084544516;10.7058726095269;16.1800187853665;15.5296146126888;1.84877342274051;1.83642373479823;35.1458640861871;35.3817361303615;4.09260359864408;3.57556031705752
95;BGM0270;13.8590078721432;11.3072600079514;17.6709946619779;17.3459104715058;2.2059368938809;2.21540705271921;34.4146430794606;34.3789134401937;4.26590888724983;3.65465267175132
96;BGM0277;15.1845260305249;17.0358803194986;18.2076736901046;18.4138545584353;1.75523163068966;1.74766212348414;32.9012526718224;32.6781289672932;4.69694093457214;5.02489692461877
97;BGM0281;15.8653196596011;19.1625631911038;20.5311324585476;20.5815927686135;2.07208765340414;2.07511373936649;34.9585432345654;35.0477395140371;5.06753868687024;5.89777657755103
98;BGM0283;14.7321826006472;16.1215668817126;19.9129234146414;20.6466124333573;1.78901132763328;1.78452162901096;34.0058570998288;34.0110939241322;4.53992025646156;4.87081279438534
99;BGM0284;13.7958165691363;11.3032373222795;17.4308794166849;17.0980844645745;2.1944338506692;2.20366194154324;34.4435881729432;34.4017707417126;4.24172130371888;3.63387940831394
100;BGM0285;13.3744001273155;10.913407500563;12.6014653665082;11.6533639011474;1.7690031162245;1.7567016461072;31.1061039468245;30.6445640447019;3.70389274206572;2.5809534921597
101;BGM0286;13.8768354547156;12.1136090290206;15.6833752300597;15.1342121096977;1.91711035481407;1.90726971735695;32.0151975140354;31.557567998734;4.05006473973099;3.41891384470373
102;BGM0287;16.1274191035487;22.9553089706669;22.5332384714466;23.5560778423776;2.23149132116684;2.26628957709286;34.0098958244796;33.9439067360341;5.15875957975663;6.87537508822758
103;BGM0288;13.9041248986234;11.9546499711459;15.8139991719616;15.2750087753468;1.91722148603978;1.9076583332814;32.1048939050784;31.659093357778;4.06392755654008;3.38655983527021
104;BGM0289;15.2785976177023;17.332285163566;17.7712028014695;17.9208822811884;1.85865150167764;1.85943657252329;34.3866846690725;34.3713824139905;4.77504957917279;5.28539855812506
105;BGM0290;14.9278161917655;15.5948934904151;15.5114175305964;15.6839381297241;1.68810472881611;1.68177148162978;33.7976213540976;33.7734861813149;4.6101865727442;4.73070329919826
106;BGM0294;13.8434307275872;11.009783528293;15.2466130230846;14.4784259391835;1.72386769204927;1.70363267028046;33.3843448343589;33.3173068237045;4.10093814172997;3.33101030564282
107;BGM0298;15.7570827779774;16.7958953626436;25.4732135514775;26.3783299282787;1.97984179022902;1.97597110101001;33.7776898600207;33.7280428085726;5.00172217491929;5.37227392976917
108;BGM0306;13.6090048436533;12.1854645220169;14.2786324163127;13.800534195141;1.83736126583151;1.83600016757641;33.2986645158481;33.0429635377979;4.03728332431528;3.61011598036205
109;BGM0308;14.9478106763174;15.7509693400679;14.7160365985423;14.4557406001486;1.67182081224122;1.65628039651022;33.6058131629027;33.7348795982791;4.58793776689453;4.8027526722346
110;BGM0314;16.1880803339375;17.7427144239407;23.2314159103289;24.0531375495097;1.95388304340365;1.95230167452649;35.9837619174424;36.2468156227296;5.26592770481689;5.78071097762094
111;BGM0318;16.1027295365856;22.5643857072367;22.4573226989193;23.3821353892496;2.21798696590864;2.25038873734278;33.9806844630666;33.9079969954417;5.15736565801068;6.78653744531932
112;BGM0323;17.9773754687613;25.2694566681038;24.3609970306971;24.728964804776;2.01157376377824;2.00962252444081;35.5616104554167;35.4964394083005;6.00583463789151;7.76461017271455
113;BGM0324;15.6386572297393;16.4845258221042;25.0728509912144;25.8974809556929;1.96596750791357;1.96134927658363;33.7463569779885;33.6908406449315;4.95632009577928;5.29156434130145
114;BGM0327;12.9433191137069;8.61341748893524;20.9094756893307;21.1105323403355;2.0099941079513;2.01495769991426;36.3702097098292;36.5114221595404;4.071434396578;3.1940092602906
115;BGM0336;15.1295527243276;17.8409829128629;19.3050438539188;19.9167979755652;2.04569822597349;2.06461740493577;32.182344342045;31.9946638712268;4.57192306300509;4.99325308224145
116;BGM0337;16.708615068652;20.7518480279872;20.5283458541783;20.512851954504;2.01143437756299;2.01100326601282;35.5661659720319;35.6671671652969;5.46093939242697;6.4589785808996
117;BGM0342;12.6577978311809;10.1850336997974;16.6990591659708;16.5295513287369;1.87966317722277;1.87709997714476;32.2883110419465;32.1224457603799;3.75624010940659;3.16873644544005
118;BGM0345;13.4411090860907;10.8293518233317;16.1505827974082;15.4793546649415;1.84201237893577;1.82867804056687;35.149010672952;35.402954873977;4.09810927114053;3.61150570142228
119;BGM0349;13.6605297996394;12.3836729519834;14.270435786543;13.7985387326644;1.83875134383681;1.83768879950532;33.3463780352637;33.1002377185694;4.0533033183509;3.63828046922532
120;BGM0352;15.5507580793509;17.7516900319189;15.6546349267228;15.2562500642503;1.84173780352644;1.83174832713311;29.4321797558873;28.8874732325094;4.55262286878173;4.58106515403943
121;BGM0357;14.1426707494504;13.5891552454876;13.571146258383;13.1527378237981;1.69133523724104;1.68303537523478;32.9162464470893;32.7817048496947;4.28045160708508;4.1115036948844
122;BGM0358;14.6219567913783;15.1256266526597;20.0966509302394;20.6281857752626;1.77620368602154;1.76958684208944;35.0361601346846;35.1658973908491;4.57101497159289;4.84893797591116
123;BGM0360;16.6053640921264;20.5728113264882;24.1592496729842;24.8271639899688;1.9736337293515;1.97435424445728;35.6213513055091;35.6987368906436;5.43128533018152;6.46574955293797
124;BGM0364;13.9102113630612;13.5273777610963;15.5390537594085;15.196187324238;1.9639851007024;1.97564719590166;33.4650189592941;33.1619101990445;4.20411222871782;3.93515820901227
125;BGM0366;15.5725336813199;18.052144861626;20.4656774342495;20.7450347656446;1.88710485658585;1.87732592571402;34.2718064406666;34.2353990485434;4.92681476339393;5.54902654119332
126;BGM0368;14.5439919321058;14.8270165490098;14.3226692224787;13.7256659562528;1.76946004087111;1.75054457388248;34.0822488293031;34.0453093267978;4.65458748498108;5.05551328605603
127;BGM0369;14.4854050633662;16.7883248382148;18.065544007167;18.3136725569385;1.93431308950551;1.94416508170919;34.0156128807249;34.1302021123503;4.43630814819936;5.01877001472144
128;BGM0371;16.027457196902;22.332559291105;22.3356295085253;23.2834055194056;2.20254353359784;2.2335275088765;34.009765586766;33.9145803202762;5.13158723226794;6.72413810554349
129;BGM0382;16.9527024016074;21.7434039063636;21.0781489597454;21.4055663973576;1.94207031615718;1.94077390074186;35.2906217521224;35.3384323229938;5.54801925130495;6.76750133794202
130;BGM0386;14.7537105652711;14.147335280674;22.0872681624347;22.2494912698354;2.15213871942247;2.16920122884375;35.1012652991478;35.2055254951664;4.61535710386442;4.55148561595814
131;BGM0388;15.62999410404;15.093136599235;17.3703697398458;16.4986602985423;1.72594500164723;1.70055581060469;34.9591931316221;34.8096372210216;4.99983063968934;4.82239441178431
132;BGM0389;16.1425154262835;22.6921586685246;22.6037705494847;23.6402609839178;2.2290667120671;2.26483946074746;33.9788323552028;33.8981702036378;5.16631847377385;6.8094110379119
133;BGM0390;15.5068760044634;17.3189215023174;21.6513596010091;22.5311574783536;1.94297829017358;1.95147016588511;32.6681639487983;32.7122826098089;4.73849046463293;5.09229250661932
134;BGM0395;14.9276236826625;15.8264218512205;14.8430472286643;14.6533761234041;1.6719976830971;1.65803123181226;33.6319545080747;33.7622247618318;4.58037073751561;4.83465639107326
135;BGM0396;15.7382228924032;18.8364803004918;19.0911107849244;19.472039477708;2.02782280970334;2.03301944015725;34.7459346566986;34.8588026923057;4.99339767771322;5.78114367784148
136;BGM0398;15.5324154227889;17.3627700016544;21.9872038826376;22.8963485446591;1.96938447602472;1.9790782695305;32.6229663702188;32.6515666259084;4.74976074206088;5.09246544003935
137;BGM0399;15.5810735474562;17.4799351045299;21.9601878140876;22.8681056662774;1.96120129685763;1.97039530470538;32.6891831305793;32.7380791533509;4.77342855486784;5.1594683437923
138;BGM0400;17.0062463892251;17.9682793475011;19.8687370921877;19.5815948533261;2.0252444897818;2.0184531996699;34.3104594280971;34.2369829145319;5.44390148932836;5.5537489382259
139;BGM0407;14.4023226751208;13.4413267736826;13.300287364075;12.7753616242549;1.69467111752548;1.67910358452335;31.3298584883418;31.0811065717046;4.27609574334521;3.87689483642576
140;BGM0408;15.3611361444707;15.4470847929242;17.3013884796967;16.9279460781211;1.81687906805582;1.81278310102344;35.5296841271274;35.4761116760301;5.01397134087776;5.06606016213343
141;BGM0410;16.974189025457;20.8686930145053;23.5143388480608;23.6460282288318;1.9834322700627;1.97981305043842;35.9407808559948;36.1612449662503;5.57163680161035;6.68129138083172
142;BGM0411;16.2622189167456;17.7982246092528;23.3118948429103;24.1546159926141;1.94637190448587;1.94533368885172;35.9477921231657;36.2066194770833;5.28840263229338;5.79146747160143
143;BGM0413;14.7276934367427;12.869541708422;16.4286739693558;15.9857011417654;1.84272050914261;1.8375001639553;33.9494279549381;33.8916621884349;4.53532230866369;4.0116398782121
144;BGM0414;15.2937676410163;17.2148921799287;15.931795692362;15.7542930936437;1.91508264445148;1.9095048762452;33.3656877650513;33.403402624803;4.71504551988108;5.1303505813299
145;BGM0420;15.1163995926719;14.8273181693221;17.5934745433673;16.8899924118704;2.02450622621641;2.01843326277453;34.3135056861974;34.2162924538959;4.73145444224072;4.57744644259849
146;BGM0422;15.5146621029374;16.9637213608005;25.6260400287591;26.5290177024964;2.19724674051646;2.21116838514823;36.5976969850972;36.7992885083278;5.09735268155779;5.68893758515872
147;BGM0424;13.14911180129;8.94529394614757;20.0274885383161;20.7319517334176;1.94290316031892;1.95297432427245;34.6646335848856;34.5844297942729;3.88052134347741;2.6505657863415
148;BGM0426;15.3645334127962;14.2716672138796;16.9398205122839;16.5125187703258;1.80598295194844;1.79596045083833;34.2885062088832;34.1901697595922;4.86298328446675;4.54871288521531
149;BGM0427;15.5291541364243;16.961932847305;25.7804541583174;26.7508760370449;2.2184795545084;2.23489453620836;36.6937717583348;36.9298738655721;5.10316209387531;5.70919748532842
150;BGM0435;15.6389114013363;16.8900663852714;17.206395933269;16.7124635327075;1.95019906994028;1.95206832160362;34.5168333032294;34.4642322236694;4.99098813040436;5.23728986852789
151;BGM0438;14.6781870721269;15.2436733744875;16.5670559084507;16.5811954673679;1.85012524391229;1.85320249361264;34.9079321384032;35.0635793326541;4.57641373036553;4.84724882232108
152;BGM0439;15.5394179938501;16.2343972431206;17.0385612678304;16.5360242021642;1.97176427164528;1.97605743634976;34.453562721173;34.4040307301257;4.95446717190575;5.06566539872786
153;BGM0440;15.0953350594736;13.9450134750354;15.1199968343768;14.6630651801772;1.7239990273272;1.71134424915064;33.492821660614;33.3254334468134;4.69860437650221;4.27202131313295
154;BGM0442;16.1547365895895;22.9682642518217;22.7190598991219;23.7477359221032;2.2255632793371;2.25970012212186;34.0010380210637;33.91119510746;5.17129635349788;6.87011142366207
155;BGM0444;15.1834383205313;15.544866444557;19.1672877480099;19.0168172005808;1.98009925281362;1.98190534417311;31.541713387842;31.4206870757148;4.46572119809194;4.2899009540351
156;BGM0448;15.7785647081398;18.6385560067284;17.72713078465;17.483683201485;1.9804878165376;1.99342196456169;33.9982511823485;34.1423437630513;4.95198652316323;5.67190434070806
